462	57	375	165	166	33	0	0
405	487	374	166	165	7	0	0
80	231	377	85	86	38	0	0
155	118	376	86	85	8	0	0
10	486	379	106	164	3	0	0
92	559	378	164	106	15	0	0
427	68	381	65	101	55	0	0
505	509	380	101	65	16	0	0
74	266	383	19	24	51	0	0
409	301	382	24	19	88	0	0
344	497	385	136	138	72	0	0
479	4	384	138	136	42	0	0
354	252	387	8	69	34	0	0
439	270	386	69	8	10	0	0
458	328	389	155	157	9	0	0
196	111	388	157	155	29	0	0
365	540	391	2	3	79	0	0
113	162	390	3	2	44	0	0
222	568	393	114	116	83	0	0
283	62	392	116	114	28	0	0
29	110	395	31	154	76	0	0
481	419	394	154	31	25	0	0
295	77	397	11	33	76	0	0
477	166	396	33	11	36	0	0
65	39	399	195	196	84	0	0
328	293	398	196	195	9	0	0
269	33	401	22	25	37	0	0
266	541	400	25	22	51	0	0
535	127	403	124	127	60	0	0
175	527	402	127	124	69	0	0
56	441	405	166	167	77	0	0
198	375	404	167	166	7	0	0
118	280	407	184	188	8	0	0
467	310	406	188	184	43	0	0
267	353	409	24	52	82	0	0
536	383	408	52	24	88	0	0
340	63	411	13	117	0	0	0
523	180	410	117	13	78	0	0
93	198	413	162	163	7	0	0
534	591	412	163	162	12	0	0
552	573	415	177	180	14	0	0
284	319	414	180	177	4	0	0
147	430	417	73	74	77	0	0
495	295	416	74	73	76	0	0
500	28	419	30	31	2	0	0
395	248	418	31	30	25	0	0
583	0	421	110	111	13	0	0
18	547	420	111	110	66	0	0
547	85	423	109	113	66	0	0
565	217	422	113	109	96	0	0
227	143	425	175	193	46	0	0
6	277	424	193	175	39	0	0
508	211	427	65	95	90	0	0
598	380	426	95	65	55	0	0
98	344	429	46	81	72	0	0
595	578	428	81	46	41	0	0
416	56	431	74	75	77	0	0
435	494	430	75	74	70	0	0
542	140	433	35	122	44	0	0
86	477	432	122	35	36	0	0
57	306	435	75	160	33	0	0
470	431	434	160	75	70	0	0
264	469	437	97	98	12	0	0
490	181	436	98	97	95	0	0
253	120	439	69	70	91	0	0
49	387	438	70	69	10	0	0
371	199	441	125	167	60	0	0
404	147	440	167	125	77	0	0
81	202	443	44	82	62	0	0
235	12	442	82	44	61	0	0
330	347	445	99	102	98	0	0
333	246	444	102	99	64	0	0
539	506	447	15	128	30	0	0
303	191	446	128	15	80	0	0
452	357	449	123	130	32	0	0
369	141	448	130	123	93	0	0
246	151	451	100	178	64	0	0
529	261	450	178	100	45	0	0
228	448	453	21	123	32	0	0
140	133	452	123	21	44	0	0
347	360	455	58	60	98	0	0
289	45	454	60	58	86	0	0
12	200	457	49	51	61	0	0
537	70	456	51	49	54	0	0
313	388	459	107	155	9	0	0
110	495	458	155	107	76	0	0
48	549	461	147	148	67	0	0
503	320	460	148	147	85	0	0
173	374	463	105	165	33	0	0
486	10	462	165	105	3	0	0
94	307	465	159	161	87	0	0
278	225	464	161	159	66	0	0
281	237	467	188	189	74	0	0
570	407	466	189	188	43	0	0
258	491	469	94	98	89	0	0
436	210	468	98	94	12	0	0
312	435	471	158	160	70	0	0
307	94	470	160	158	87	0	0
513	298	473	7	41	19	0	0
50	525	472	41	7	49	0	0
343	510	475	142	143	52	0	0
585	583	474	143	142	13	0	0
76	543	477	33	35	50	0	0
433	397	476	35	33	36	0	0
496	201	479	138	139	88	0	0
250	385	478	139	138	42	0	0
111	196	481	154	156	29	0	0
52	395	480	156	154	25	0	0
30	507	483	168	169	68	0	0
519	552	482	169	168	14	0	0
205	124	485	54	62	31	0	0
47	186	484	62	54	18	0	0
378	463	487	164	165	3	0	0
375	93	486	165	164	7	0	0
88	303	489	16	129	80	0	0
357	106	488	129	16	32	0	0
